timestamp,fsr_left,fsr_right,pitch,posture,severity,score,sitting
2026-05-22 23:56:27.019120,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:27.339542,628,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:27.664466,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:27.986993,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:28.321713,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:28.646248,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:28.962741,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:29.276032,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:29.575884,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:29.897433,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:30.215176,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:30.537377,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:30.867916,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:31.166154,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:31.490907,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:31.817573,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:32.132207,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:32.461919,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:32.774449,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:33.117207,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:33.421656,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:33.757355,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:34.065556,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:34.380564,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:34.711177,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:35.018927,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:35.352748,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:35.663861,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:35.981241,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:36.320347,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:36.637377,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:36.961831,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:37.275192,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:37.591442,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:37.914295,628,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:38.240285,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:38.553378,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:38.884643,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:39.197219,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:39.524358,633,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:39.835246,629,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:40.171776,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:40.483218,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:40.810091,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:41.124882,628,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:41.460596,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:41.765018,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:42.077714,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:42.404103,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:42.737736,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:43.054040,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:43.369160,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:43.699164,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:44.022660,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:44.335124,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:44.659706,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:44.964393,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:45.296778,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:45.621556,628,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:45.928301,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:46.283975,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:46.574830,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:46.901442,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:47.225308,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:47.549702,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:47.868018,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:48.182798,629,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:48.506322,631,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:48.835535,629,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:49.143212,630,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:49.469452,629,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:49.793464,629,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:50.110309,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:50.429267,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:50.756883,631,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:51.070440,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:51.390688,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:51.721578,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:52.031319,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:52.351441,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:52.680862,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:53.007749,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:53.330086,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:53.635386,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:53.963416,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:54.291465,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:54.601942,631,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:54.921356,629,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:55.244043,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:55.571179,623,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:55.883316,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:56.211711,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:56.541339,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:56.863639,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:57.193384,629,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:57.503228,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:57.813959,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:58.141292,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:58.456690,630,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:58.785233,631,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:59.107365,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:59.419474,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:56:59.742234,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:00.064908,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:00.378628,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:00.701914,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:01.033655,630,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:01.363896,628,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:01.672913,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:02.001088,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:02.322318,627,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:02.669564,630,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:02.986638,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:03.297186,631,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:03.613077,634,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:03.934024,629,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:04.243801,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:04.562274,625,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:04.884124,626,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:05.208998,624,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:05.524163,630,0,0.0,upright,Good,10,0,0
2026-05-22 23:57:05.876417,819,2705,-6.94,upright,Good,8,1,0
2026-05-22 23:57:06.900776,830,3007,-7.14,upright,Good,8,1,0
2026-05-22 23:57:07.918155,834,3034,-10.11,slouch,Good,7,1,0
2026-05-22 23:57:08.951039,829,2979,-80.68,recline,Severe,0,1,0
2026-05-22 23:57:09.957160,828,2933,-87.77,recline,Severe,0,1,0
2026-05-22 23:57:10.987369,823,2924,-88.24,recline,Severe,0,1,0
2026-05-22 23:57:12.004965,825,2871,-88.11,recline,Severe,0,1,0
2026-05-22 23:57:13.027593,827,2959,-88.73,recline,Severe,0,1,1
2026-05-22 23:57:14.068306,825,2932,-85.3,recline,Severe,0,1,1
2026-05-22 23:57:15.099033,820,2894,-88.4,recline,Severe,0,1,1
2026-05-22 23:57:16.102514,818,2837,-83.48,recline,Severe,0,1,1
2026-05-22 23:57:17.128841,811,2766,-82.28,recline,Severe,0,1,1
2026-05-22 23:57:18.149284,827,2898,-86.12,recline,Severe,0,1,1
2026-05-22 23:57:19.176635,827,2882,-76.95,recline,Severe,0,1,1
2026-05-22 23:57:20.213563,814,2810,-87.19,recline,Severe,0,1,1
2026-05-22 23:57:21.231503,815,2736,-82.5,recline,Severe,0,1,1
2026-05-22 23:57:22.246463,805,2672,-76.15,recline,Severe,0,1,1
2026-05-22 23:57:23.287015,809,2768,-83.15,recline,Severe,0,1,1
2026-05-22 23:57:24.305651,816,2815,-78.04,recline,Severe,0,1,1
2026-05-22 23:57:25.336595,815,2769,-83.32,recline,Severe,0,1,1
2026-05-22 23:57:26.357968,815,2771,-73.36,recline,Severe,0,1,1
2026-05-22 23:57:27.372260,811,2770,-83.65,recline,Severe,0,1,1
2026-05-22 23:57:28.408108,810,2761,-86.29,recline,Severe,0,1,1
2026-05-22 23:57:29.415275,810,2758,-82.68,recline,Severe,0,1,1
2026-05-22 23:57:30.459520,815,2801,-86.25,recline,Severe,0,1,1
2026-05-22 23:57:31.463458,811,2798,-82.61,recline,Severe,0,1,1
2026-05-22 23:57:32.494776,813,2783,-82.58,recline,Severe,0,1,1
2026-05-22 23:57:33.521963,811,2731,-83.03,recline,Severe,0,1,1
2026-05-22 23:57:34.525911,815,2756,-76.4,recline,Severe,0,1,1
2026-05-22 23:57:35.560805,811,2755,-80.94,recline,Severe,0,1,1
2026-05-22 23:57:36.585380,813,2715,-69.99,recline,Severe,0,1,1
2026-05-22 23:57:37.609071,807,2677,-25.64,recline,Moderate,3,1,1
2026-05-22 23:57:38.638967,806,2662,-7.92,upright,Good,7,1,1
2026-05-22 23:57:39.665260,805,2736,-7.4,upright,Good,7,1,1
2026-05-22 23:57:40.689431,807,2714,-6.67,upright,Good,8,1,1
2026-05-22 23:57:41.709557,803,2671,-6.67,upright,Good,8,1,1
2026-05-22 23:57:42.708266,816,2805,-8.26,slouch,Good,7,1,1
2026-05-22 23:57:43.743257,805,2675,-37.08,recline,Severe,0,1,1
2026-05-22 23:57:44.793651,797,2616,-85.76,recline,Severe,0,1,1
2026-05-22 23:57:45.781508,802,2625,-88.42,recline,Severe,0,1,1
2026-05-22 23:57:46.822033,807,2753,-88.13,recline,Severe,0,1,1
2026-05-22 23:57:47.842946,809,2711,-88.35,recline,Severe,0,1,2
2026-05-22 23:57:48.878356,803,2622,-76.92,recline,Severe,0,1,2
2026-05-22 23:57:49.895859,810,2755,-88.21,recline,Severe,0,1,2
2026-05-22 23:57:50.930096,814,2768,-79.6,recline,Severe,0,1,2
2026-05-22 23:57:51.929048,805,2704,-88.18,recline,Severe,0,1,2
2026-05-22 23:57:52.959486,805,2655,-79.76,recline,Severe,0,1,2
2026-05-22 23:57:53.995019,813,2737,-88.64,recline,Severe,0,1,2
2026-05-22 23:57:55.009422,803,2705,-81.84,recline,Severe,0,1,2
2026-05-22 23:57:56.016747,810,2710,-88.63,recline,Severe,0,1,2
2026-05-22 23:57:57.051559,811,2723,-82.29,recline,Severe,0,1,2
2026-05-22 23:57:58.072507,807,2694,-88.05,recline,Severe,0,1,2
2026-05-22 23:57:59.097059,807,2734,-80.93,recline,Severe,0,1,2
2026-05-22 23:58:00.114081,805,2738,-88.44,recline,Severe,0,1,2
2026-05-22 23:58:01.134477,812,2747,-87.81,recline,Severe,0,1,2
2026-05-22 23:58:02.161834,807,2743,-88.37,recline,Severe,0,1,2
2026-05-22 23:58:03.185439,813,2778,-88.0,recline,Severe,0,1,2
2026-05-22 23:58:04.211397,815,2777,-33.08,recline,Severe,1,1,2
2026-05-22 23:58:05.239464,807,2751,-6.91,upright,Good,8,1,2
2026-05-22 23:58:06.269484,813,2765,-8.86,slouch,Good,7,1,2
2026-05-22 23:58:07.281788,805,2721,-16.63,recline,Mild,5,1,2
2026-05-22 23:58:08.307164,807,2706,-78.32,recline,Severe,0,1,2
2026-05-22 23:58:09.327429,802,2645,-87.73,recline,Severe,0,1,2
2026-05-22 23:58:10.362852,797,2608,-84.7,recline,Severe,0,1,2
2026-05-22 23:58:11.384834,806,2698,-87.53,recline,Severe,0,1,3
2026-05-22 23:58:12.409945,804,2678,-87.39,recline,Severe,0,1,3
2026-05-22 23:58:13.441507,805,2687,-86.39,recline,Severe,0,1,3
2026-05-22 23:58:14.454981,802,2688,-85.14,recline,Severe,0,1,3
2026-05-22 23:58:15.479891,805,2693,-86.16,recline,Severe,0,1,3
2026-05-22 23:58:16.515093,797,2558,-20.86,recline,Moderate,4,1,3
2026-05-22 23:58:17.516525,786,2461,-10.51,slouch,Good,7,1,3
2026-05-22 23:58:18.556503,799,2640,-7.86,upright,Good,7,1,3
2026-05-22 23:58:19.589381,801,2671,-10.48,slouch,Good,7,1,3
2026-05-22 23:58:20.590169,799,2626,-20.65,recline,Moderate,4,1,3
2026-05-22 23:58:21.625880,796,2591,-81.58,recline,Severe,0,1,3
2026-05-22 23:58:22.641260,799,2613,-84.74,recline,Severe,0,1,3
2026-05-22 23:58:23.678407,799,2640,-86.97,recline,Severe,0,1,3
2026-05-22 23:58:24.692753,802,2672,-88.47,recline,Severe,0,1,4
2026-05-22 23:58:25.716066,803,2655,-80.36,recline,Severe,0,1,4
2026-05-22 23:58:26.750807,804,2698,-87.59,recline,Severe,0,1,4
2026-05-22 23:58:27.760304,804,2711,-87.25,recline,Severe,0,1,4
2026-05-22 23:58:28.800927,806,2714,-85.86,recline,Severe,0,1,4
2026-05-22 23:58:29.815060,811,2747,-82.96,recline,Severe,0,1,4
2026-05-22 23:58:30.836750,807,2742,-85.99,recline,Severe,0,1,4
2026-05-22 23:58:31.855635,805,2695,-69.64,recline,Severe,0,1,4
2026-05-22 23:58:32.881479,806,2672,-11.19,slouch,Good,6,1,4
2026-05-22 23:58:33.898527,805,2690,-10.86,slouch,Good,7,1,4
2026-05-22 23:58:34.946245,806,2727,-10.07,slouch,Good,7,1,4
2026-05-22 23:58:35.951519,806,2750,-9.44,slouch,Good,7,1,4
2026-05-22 23:58:36.989883,809,2699,-5.82,upright,Good,8,1,4
2026-05-22 23:58:38.019829,799,2679,-25.61,recline,Moderate,3,1,4
2026-05-22 23:58:39.016971,799,2643,-46.93,recline,Severe,0,1,4
2026-05-22 23:58:40.060148,805,2725,-88.32,recline,Severe,0,1,4
2026-05-22 23:58:41.068152,797,2547,-87.49,recline,Severe,0,1,4
2026-05-22 23:58:42.095353,810,2765,-87.14,recline,Severe,0,1,4
2026-05-22 23:58:43.113797,812,2762,-87.95,recline,Severe,0,1,5
2026-05-22 23:58:44.134503,806,2708,-79.47,recline,Severe,0,1,5
2026-05-22 23:58:45.184460,805,2676,-88.33,recline,Severe,0,1,5
2026-05-22 23:58:46.202663,800,2662,-79.48,recline,Severe,0,1,5
2026-05-22 23:58:47.208981,802,2671,-88.12,recline,Severe,0,1,5
2026-05-22 23:58:48.231502,805,2750,-86.19,recline,Severe,0,1,5
2026-05-22 23:58:49.263317,806,2700,-87.69,recline,Severe,0,1,5
2026-05-22 23:58:50.305526,806,2702,-81.12,recline,Severe,0,1,5
2026-05-22 23:58:51.310068,790,2608,-12.95,recline,Mild,6,1,5
2026-05-22 23:58:52.328855,801,2609,-7.07,upright,Good,8,1,5
2026-05-22 23:58:53.358698,802,2669,-8.53,slouch,Good,7,1,5
2026-05-22 23:58:54.385564,803,2672,-43.98,recline,Severe,0,1,5
2026-05-22 23:58:55.395259,801,2681,-86.58,recline,Severe,0,1,5
2026-05-22 23:58:56.439946,805,2717,-87.27,recline,Severe,0,1,5
2026-05-22 23:58:57.452120,805,2708,-85.32,recline,Severe,0,1,5
2026-05-22 23:58:58.461840,805,2687,-85.2,recline,Severe,0,1,6
2026-05-22 23:58:59.489255,805,2704,-81.29,recline,Severe,0,1,6
2026-05-22 23:59:00.523406,806,2730,-84.94,recline,Severe,0,1,6
2026-05-22 23:59:01.534569,803,2677,-87.6,recline,Severe,0,1,6
2026-05-22 23:59:02.579146,795,2602,-19.21,recline,Mild,4,1,6
2026-05-22 23:59:03.611366,791,2534,-10.91,slouch,Good,7,1,6
2026-05-22 23:59:04.612545,789,2512,-7.98,upright,Good,7,1,6
2026-05-22 23:59:05.634694,791,2511,-8.31,slouch,Good,7,1,6
2026-05-22 23:59:06.656818,790,2500,-7.81,upright,Good,7,1,6
2026-05-22 23:59:07.685680,786,2421,-7.97,upright,Good,7,1,6
2026-05-22 23:59:08.707579,773,2314,-8.06,slouch,Good,7,1,6
2026-05-22 23:59:09.727000,783,2405,-8.35,slouch,Good,7,1,6
2026-05-22 23:59:10.753585,795,2559,-8.27,slouch,Good,7,1,6
2026-05-22 23:59:11.794359,804,2695,-8.22,slouch,Good,7,1,6
2026-05-22 23:59:12.805211,798,2597,-7.77,upright,Good,7,1,6
2026-05-22 23:59:13.837456,797,2618,-8.25,slouch,Good,7,1,6
2026-05-22 23:59:14.855369,797,2559,-8.23,slouch,Good,7,1,6
2026-05-22 23:59:15.875148,784,2416,-8.32,slouch,Good,7,1,6
2026-05-22 23:59:16.917488,782,2341,-63.01,recline,Severe,0,1,6
2026-05-22 23:59:17.941740,784,2405,-87.93,recline,Severe,0,1,6
2026-05-22 23:59:18.948363,781,2390,-87.55,recline,Severe,0,1,7
2026-05-22 23:59:19.976693,784,2378,-83.3,recline,Severe,0,1,7
2026-05-22 23:59:21.005835,774,2317,-81.23,recline,Severe,0,1,7
2026-05-22 23:59:22.018421,779,2305,-39.7,recline,Severe,0,1,7
2026-05-22 23:59:23.057399,787,2469,-37.95,recline,Severe,0,1,7
2026-05-22 23:59:24.070166,784,2480,-39.44,recline,Severe,0,1,7
2026-05-22 23:59:25.085077,786,2417,-36.84,recline,Severe,0,1,7
2026-05-22 23:59:26.131224,784,2413,-35.92,recline,Severe,0,1,7
2026-05-22 23:59:27.142786,784,2384,-36.6,recline,Severe,0,1,7
2026-05-22 23:59:28.155921,773,2294,-5.02,upright,Good,8,1,7
2026-05-22 23:59:29.199180,780,2320,-8.65,slouch,Good,7,1,7
2026-05-22 23:59:30.224484,773,2309,-8.69,slouch,Good,7,1,7
2026-05-22 23:59:31.246962,784,2373,-8.02,slouch,Good,7,1,7
2026-05-22 23:59:32.257595,792,2559,-8.55,slouch,Good,7,1,7
2026-05-22 23:59:33.301480,747,1959,-8.49,slouch,Good,7,1,7
2026-05-22 23:59:34.316793,624,0,-8.49,slouch,Good,7,0,7
2026-05-22 23:59:34.635255,630,0,-8.49,slouch,Good,7,0,7
2026-05-22 23:59:34.967320,624,0,-8.49,slouch,Good,7,0,7
2026-05-22 23:59:35.282973,624,0,-8.49,slouch,Good,7,0,7
2026-05-22 23:59:35.609465,624,0,-8.49,slouch,Good,7,0,7
2026-05-22 23:59:35.912016,625,0,-8.49,slouch,Good,7,0,7
2026-05-22 23:59:36.251611,751,1262,-8.09,slouch,Good,7,1,7
2026-05-22 23:59:37.283442,754,2143,-8.56,slouch,Good,7,1,7
2026-05-22 23:59:38.292530,821,2892,-8.3,slouch,Good,7,1,7
2026-05-22 23:59:39.329541,819,2938,-8.02,slouch,Good,7,1,7
2026-05-22 23:59:40.349218,820,2903,-8.74,slouch,Good,7,1,7
2026-05-22 23:59:41.365170,816,2861,-8.2,slouch,Good,7,1,8
2026-05-22 23:59:42.383959,809,2782,-8.43,slouch,Good,7,1,8
2026-05-22 23:59:43.429712,804,2704,-8.38,slouch,Good,7,1,8
2026-05-22 23:59:44.432538,796,2667,-4.06,upright,Good,8,1,8
2026-05-22 23:59:45.483807,794,2537,-8.57,slouch,Good,7,1,8
2026-05-22 23:59:46.506795,787,2511,-8.41,slouch,Good,7,1,8
2026-05-22 23:59:47.499375,784,2463,-8.05,slouch,Good,7,1,8
2026-05-22 23:59:48.542749,820,2911,-8.11,slouch,Good,7,1,8
2026-05-22 23:59:49.565616,799,2662,-8.48,slouch,Good,7,1,8
2026-05-22 23:59:50.587973,793,2545,-8.44,slouch,Good,7,1,9
2026-05-22 23:59:51.600768,794,2559,-5.32,upright,Good,8,1,9
2026-05-22 23:59:52.635345,797,2608,-8.41,slouch,Good,7,1,9
2026-05-22 23:59:53.657177,793,2550,-8.68,slouch,Good,7,1,9
2026-05-22 23:59:54.684296,793,2607,-7.91,upright,Good,7,1,9
2026-05-22 23:59:55.692909,795,2558,-8.37,slouch,Good,7,1,9
2026-05-22 23:59:56.734710,789,2523,-8.35,slouch,Good,7,1,9
2026-05-22 23:59:57.753832,790,2514,-8.26,slouch,Good,7,1,9
2026-05-22 23:59:58.769587,785,2482,-8.48,slouch,Good,7,1,9
2026-05-22 23:59:59.798667,791,2553,-8.68,slouch,Good,7,1,9
2026-05-23 00:00:00.830746,816,2800,-8.32,slouch,Good,7,1,10
2026-05-23 00:00:01.843082,795,2608,-9.54,slouch,Good,7,1,10
2026-05-23 00:00:02.881543,758,2045,-8.34,slouch,Good,7,1,10
2026-05-23 00:00:03.893111,748,1872,-5.07,upright,Good,8,1,10
2026-05-23 00:00:04.925738,752,1949,-8.52,slouch,Good,7,1,10
2026-05-23 00:00:05.939865,754,1942,-8.65,slouch,Good,7,1,10
2026-05-23 00:00:06.972408,747,1872,-8.25,slouch,Good,7,1,10
2026-05-23 00:00:07.982808,758,2007,-8.57,slouch,Good,7,1,10
2026-05-23 00:00:09.042299,754,1982,-8.41,slouch,Good,7,1,10
2026-05-23 00:00:10.047209,766,2131,-8.03,slouch,Good,7,1,11
2026-05-23 00:00:11.075458,754,2115,-10.0,slouch,Good,7,1,11
2026-05-23 00:00:12.084780,748,1871,-8.5,slouch,Good,7,1,11
2026-05-23 00:00:13.120057,765,2167,-9.8,slouch,Good,7,1,11
2026-05-23 00:00:14.138000,753,2015,-8.64,slouch,Good,7,1,11
2026-05-23 00:00:15.161075,750,1841,-12.37,recline,Mild,6,1,11
2026-05-23 00:00:16.179725,745,1825,-8.46,slouch,Good,7,1,11
2026-05-23 00:00:17.205956,749,1879,-14.7,recline,Mild,6,1,11
2026-05-23 00:00:18.228009,751,1904,-8.1,slouch,Good,7,1,11
2026-05-23 00:00:19.258972,752,1959,-5.96,upright,Good,8,1,11
2026-05-23 00:00:20.287848,738,1718,-8.29,slouch,Good,7,1,11
2026-05-23 00:00:21.343608,706,1306,-8.43,slouch,Good,7,1,11
2026-05-23 00:00:22.326653,621,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:22.658748,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:22.978813,625,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:23.293027,623,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:23.609004,622,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:23.944156,623,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:24.259865,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:24.568794,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:24.898245,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:25.213199,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:25.529761,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:25.853840,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:26.188408,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:26.492892,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:26.814241,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:27.137325,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:27.453448,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:27.807669,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:28.099741,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:28.424474,622,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:28.744452,623,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:29.079904,623,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:29.391893,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:29.721327,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:30.039260,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:30.359091,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:30.663066,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:30.996544,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:31.313378,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:31.626975,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:31.946526,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:32.272799,629,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:32.594900,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:32.930576,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:33.269100,625,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:33.561160,626,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:33.885485,626,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:34.200347,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:34.523995,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:34.846072,627,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:35.159564,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:35.496848,623,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:35.805327,625,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:36.137288,623,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:36.462050,625,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:36.784026,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:37.080711,625,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:37.411357,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:37.746512,624,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:38.071458,626,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:38.383542,623,0,-8.43,slouch,Good,7,0,11
2026-05-23 00:00:38.703194,625,0,-8.43,slouch,Good,7,0,11
